0.34617,0.01625,0.00000,-0.18355,0.00000,0.13243,-0.10872,-0.00314
0.29431,0.01095,0.00000,-0.21100,0.00000,0.04035,-0.00715,0.01008
0.19982,-0.02346,0.00000,-0.43532,0.00000,-0.04118,-0.02518,-0.13732
0.26844,-0.04268,0.00000,-0.39686,0.00000,-0.05856,0.22055,-0.00165
0.52412,-0.00616,0.00000,-0.33133,0.00000,-0.01444,0.04658,0.13661
0.49906,0.00870,0.00000,-0.38103,0.00000,-0.00457,0.04548,0.60739
0.43447,-0.05597,0.00000,-0.46451,0.00000,-0.01289,0.03884,0.42253
0.25836,-0.08324,0.00000,-0.50173,0.00000,-0.06839,-0.03175,0.12038
0.24427,-0.06254,0.00000,-0.39238,0.00000,0.12645,0.20906,0.43923
0.35765,-0.08651,0.00000,-0.24219,0.00000,0.17651,0.22309,0.77549
0.24886,-0.09600,0.00000,-0.35149,0.00000,-0.04454,-0.03319,0.31089
0.27428,-0.12460,0.00000,-0.40661,0.00000,-0.17585,-0.03233,0.37944
0.34109,-0.15508,0.00000,-0.34650,0.00000,-0.21387,-0.07435,0.19131
0.29170,-0.15153,0.00000,-0.31401,0.00000,-0.11010,-0.16980,0.07087
0.16653,-0.12315,0.00000,-0.09105,0.00000,-0.09644,-0.13856,0.04831
0.12231,-0.15082,0.00000,-0.16490,0.00000,-0.06478,-0.31015,0.02902
0.12524,-0.12841,0.00000,-0.16176,0.00000,-0.15906,-0.35829,0.01722
0.09816,-0.14079,0.00000,-0.07350,0.00000,-0.23720,-0.34017,-0.10490
0.12723,-0.10391,0.00000,-0.01540,0.00000,-0.20879,-0.25491,-0.09787
0.00619,-0.08405,0.00000,0.11750,0.00000,-0.25204,-0.21121,-0.06262
-0.06755,-0.06942,0.00000,-0.22343,0.00000,-0.29189,-0.32219,-0.07795
-0.09596,-0.00894,0.00000,-0.26875,0.00000,-0.25074,-0.29652,0.02905
-0.05301,-0.01463,0.00000,-0.17973,0.00000,-0.11735,-0.19754,0.17683
0.10749,0.07287,0.00000,-0.08446,0.00000,0.06824,0.03858,0.32022
0.36599,0.14459,0.00000,0.13535,0.00000,0.13343,0.13403,0.42952
0.54731,0.12892,0.00000,0.26700,0.00000,-0.06818,0.11327,0.28813
0.95605,0.11378,0.00000,0.26596,0.00000,-0.00360,0.17027,0.48632
1.51400,0.19067,0.00000,0.38088,0.00000,-0.05847,0.36074,0.53233
1.39550,0.11081,0.00000,0.28779,0.00000,-0.09066,0.41621,0.28334
1.31594,0.13238,0.00000,0.27604,0.00000,0.02657,0.50929,0.30353
0.97096,0.12840,0.00000,0.33893,0.00000,0.13390,0.53095,0.39502
1.11432,0.08919,0.00000,0.35092,0.00000,0.31006,0.69751,0.49434
1.17411,0.02479,0.00000,0.87293,0.00000,0.37805,0.80377,0.39843
0.86049,0.01104,0.00000,0.93685,0.00000,0.29991,0.83848,0.29429
0.50760,-0.01075,0.00000,0.62762,0.00000,0.16890,0.58610,0.17413
0.39743,-0.02516,0.00000,0.76394,0.00000,0.10100,0.58806,0.20229
0.45223,-0.03007,0.00000,0.87742,0.00000,0.08732,0.59750,0.15970
0.36471,-0.02043,0.00000,0.60909,0.00000,0.15326,0.51940,0.18563
0.41017,-0.02557,0.00000,0.69545,0.00000,0.17677,0.49603,0.18271
0.28324,-0.03345,0.00000,0.70809,0.00000,0.19292,0.56950,0.17750
0.24769,-0.02050,0.00000,0.67393,0.00000,0.31463,0.67721,0.27261
0.22114,-0.00913,0.00000,0.48069,0.00000,0.35595,0.59655,0.37594
0.24738,-0.02351,0.00000,0.40614,0.00000,0.23191,0.35044,0.21029
