0.07940,0.06394,0.00845,0.12256,0.08219,0.11650,0.08364,0.18979,0.09857,-0.31224,0.34994
0.05667,0.03019,-0.01525,0.12487,0.01346,0.04326,0.06021,0.12577,0.06386,-0.32945,0.20694
0.03033,-0.02588,-0.15880,0.12853,-0.09212,-0.05381,0.00457,0.01851,-0.00173,-0.42655,0.08580
0.09262,-0.04634,-0.04348,0.10065,-0.06257,-0.00711,0.00752,0.03877,0.03818,-0.21164,0.06897
0.13380,-0.04627,0.04023,0.07781,-0.07221,0.00798,-0.00030,0.01503,0.04947,-0.09228,0.03820
0.12387,-0.00904,0.23094,0.05663,-0.05805,0.00474,-0.00980,0.03831,0.04118,0.18385,-0.00045
0.06340,-0.04747,0.18077,0.04832,-0.06428,-0.02638,0.03352,0.03695,0.01931,0.14242,0.14273
0.05723,-0.07808,0.16426,0.05796,-0.07473,-0.05891,0.01670,0.04635,-0.01061,0.01888,0.08337
0.07704,-0.03570,0.35404,0.13462,0.00342,0.05088,0.10733,0.14538,0.04396,0.12078,0.12648
0.10083,-0.06693,0.29461,0.20751,-0.00041,0.06314,0.14974,0.12920,0.07694,0.02394,0.12569
0.07424,-0.09674,0.16716,0.17764,-0.08348,0.02448,0.04210,0.03288,0.00791,-0.13076,0.08261
0.03774,-0.12331,0.11652,0.16718,-0.09991,-0.02427,-0.04841,0.02136,-0.00828,-0.17918,0.00098
-0.00181,-0.15945,-0.03348,0.06698,-0.10366,-0.09297,-0.13165,-0.02166,-0.08134,-0.25837,-0.13374
0.01163,-0.16630,-0.00060,0.07312,-0.11057,-0.07359,-0.08883,-0.02987,-0.10667,-0.24690,-0.09544
0.01941,-0.14697,0.26188,0.06115,-0.07361,-0.04025,-0.07643,0.02806,-0.06563,-0.16862,-0.14338
-0.01249,-0.13836,0.26186,0.03936,-0.09308,-0.07007,-0.08253,-0.01037,-0.12631,-0.20175,-0.17502
-0.01641,-0.10457,0.23295,-0.00772,-0.06563,-0.05236,-0.07521,-0.02489,-0.10216,-0.19269,-0.12332
-0.02240,-0.12468,0.08026,-0.01920,-0.04298,-0.06612,-0.10423,-0.06034,-0.10824,-0.26914,-0.09949
-0.01489,-0.10884,0.01080,-0.03787,-0.06190,-0.07268,-0.08907,-0.08114,-0.10001,-0.28345,-0.09024
-0.07197,-0.11705,-0.05100,-0.11149,-0.07856,-0.10347,-0.12832,-0.16012,-0.06675,-0.27286,-0.13657
-0.11790,-0.13777,-0.05155,-0.13890,-0.13722,-0.15083,-0.12092,-0.21714,-0.09201,-0.27955,-0.17564
-0.10687,-0.08881,0.02268,-0.12437,-0.12810,-0.09855,-0.07206,-0.15557,-0.01393,-0.22409,-0.16356
-0.08825,-0.06067,0.06523,-0.09754,-0.07986,-0.06552,0.00544,-0.11113,0.13668,-0.09903,-0.10270
-0.02800,0.03392,0.20104,-0.04419,0.01073,0.03399,0.14814,-0.03159,0.26083,0.06206,0.03436
0.06737,0.11058,0.46778,0.04084,0.11446,0.15973,0.31555,0.06523,0.56147,0.25764,0.17624
0.08217,0.13716,0.60740,-0.00315,0.14037,0.12972,0.18836,0.10663,0.90266,0.32710,0.13996
0.14852,0.18458,0.66870,0.04013,0.22216,0.21168,0.25622,0.19202,0.87890,0.53941,0.25951
0.21007,0.29271,0.78945,0.07999,0.30680,0.29628,0.23363,0.25321,1.89524,0.60150,0.42638
0.19971,0.19459,0.62356,0.10880,0.21207,0.21771,0.19157,0.22017,1.04484,0.36148,0.30689
0.21584,0.21344,0.61364,0.13866,0.26941,0.24078,0.25658,0.26475,0.90310,0.39772,0.28471
0.22299,0.28226,0.73051,0.16114,0.36853,0.28765,0.30785,0.32665,1.11965,0.53824,0.29033
0.29981,0.30513,0.76661,0.27558,0.38621,0.42392,0.40273,0.39657,1.15097,0.54824,0.43669
0.35324,0.24147,0.64866,0.30560,0.35553,0.42127,0.34096,0.37367,1.12925,0.52130,0.43113
0.33955,0.20146,0.54520,0.28708,0.37888,0.30115,0.34782,0.35599,0.96758,0.55651,0.30980
0.22354,0.12646,0.30812,0.23431,0.31403,0.19349,0.25360,0.26829,0.53154,0.31776,0.16194
0.21910,0.09921,0.30830,0.20573,0.29853,0.15072,0.18689,0.25979,0.48455,0.35111,0.11301
0.22048,0.07152,0.20936,0.17325,0.40801,0.11432,0.13143,0.24747,0.36403,0.22924,0.17153
0.18867,0.05646,0.09603,0.16810,0.34285,0.12550,0.13425,0.19179,0.33166,0.18612,0.22297
0.19664,0.05643,0.09977,0.14523,0.39959,0.14237,0.15174,0.20814,0.32441,0.17278,0.18631
0.20239,0.04984,0.05585,0.09538,0.43561,0.10154,0.12261,0.20421,0.34298,0.23847,0.18361
0.22757,0.05228,0.12858,0.12747,0.47369,0.12777,0.15803,0.23397,0.38599,0.44376,0.25252
0.21342,0.05689,0.17336,0.14121,0.37138,0.13335,0.16193,0.20936,0.39230,0.56824,0.22109
0.18620,0.00569,0.12569,0.14392,0.28878,0.07670,0.11807,0.13579,0.26807,0.46612,0.18378
0.20200,0.01372,0.08653,0.10222,0.42000,0.05919,0.12280,0.16828,0.25639,0.64595,0.22385
0.21721,0.02008,0.07311,0.09277,0.47634,0.03929,0.14002,0.23154,0.22776,0.56330,0.21506
0.15645,-0.00367,0.00052,0.07009,0.39960,0.02193,0.11785,0.15212,0.25172,0.42684,0.25542
0.18843,0.01438,0.05606,0.08774,0.34092,0.07621,0.15830,0.17601,0.35216,0.46185,0.31735
0.17381,0.01339,0.02672,0.07416,0.39522,0.07592,0.15168,0.12983,0.33687,0.37681,0.32025
0.17445,0.02862,0.11178,0.11425,0.39992,0.11948,0.22521,0.14240,0.41220,0.50371,0.35008
0.17427,0.15346,0.18743,0.12126,0.49148,0.11027,0.24940,0.16075,0.37284,0.61640,0.29588
0.13722,0.25249,0.09229,0.12593,0.49945,0.08390,0.21657,0.12195,0.35277,0.56243,0.33355
0.10342,0.17662,0.07260,0.13601,0.34590,0.09798,0.22482,0.10845,0.23890,0.42269,0.24498
0.08962,0.20733,0.06275,0.10337,0.32031,0.12824,0.22246,0.08792,0.26427,0.36873,0.16296
0.09505,0.17404,0.06650,0.09313,0.35405,0.11621,0.20247,0.10086,0.27076,0.39225,0.17740
0.14093,0.19663,0.05269,0.08603,0.43184,0.13060,0.25038,0.14854,0.38044,0.45841,0.19413
0.13228,0.16384,0.06572,0.07265,0.24183,0.12730,0.24474,0.16069,0.42236,0.30150,0.13074
0.12370,0.19751,0.07495,0.09983,0.18366,0.17489,0.27453,0.18438,0.48069,0.30177,0.11173
0.20443,0.21828,0.11995,0.09552,0.29554,0.21927,0.22077,0.26684,0.49631,0.41015,0.07421
0.19728,0.15399,0.07218,0.11189,0.31989,0.19829,0.13449,0.25975,0.42367,0.32781,0.06530
0.12683,0.10724,0.02790,0.09668,0.16496,0.14831,0.11636,0.19659,0.29388,0.18632,0.05061
0.13223,0.10158,-0.04117,0.10861,0.20115,0.13541,0.11439,0.16233,0.24907,0.10707,0.04698
0.14985,0.10208,-0.07819,0.11215,0.18101,0.16658,0.13084,0.13323,0.31098,0.16717,0.08535
0.16351,0.13890,0.01749,0.13527,0.03798,0.19091,0.13906,0.15718,0.34161,0.21148,0.04625
0.21441,0.20172,0.10917,0.14982,0.14319,0.22509,0.19763,0.23177,0.43477,0.27368,0.14487
0.20732,0.17935,0.08654,0.12369,0.20086,0.17550,0.16379,0.18363,0.38616,0.22175,0.20226
0.20026,0.20399,0.07141,0.13126,0.22252,0.19236,0.15857,0.16689,0.37909,0.17592,0.21697
0.17748,0.19845,0.09842,0.14304,0.10225,0.20258,0.13225,0.16381,0.36772,0.14247,0.18473
0.19486,0.20076,0.16048,0.14578,0.16770,0.20837,0.12312,0.17192,0.39164,0.16466,0.25716
0.18040,0.17884,0.13879,0.10623,0.16642,0.13613,0.07056,0.10512,0.25756,0.15969,0.28595
0.17878,0.18676,0.21138,0.15879,0.19198,0.14844,0.16122,0.09960,0.27508,0.17492,0.39232
0.19822,0.20290,0.36416,0.14416,0.25679,0.17396,0.23402,0.14021,0.26228,0.31913,0.40637
0.28628,0.20341,0.42704,0.14888,0.35882,0.27807,0.21489,0.20887,0.25946,0.48864,0.28471
0.29978,0.20120,0.51893,0.13533,0.31313,0.25411,0.19016,0.26772,0.19367,0.61122,0.23384
0.22498,0.15295,0.56849,0.11184,0.21423,0.15217,0.14917,0.25185,0.08935,0.42514,0.18833
0.27469,0.13863,0.55688,0.10784,0.39728,0.12683,0.16200,0.25223,0.08212,0.39008,0.21186
0.31762,0.13688,0.49379,0.13529,0.40913,0.12554,0.16648,0.22474,0.11214,0.44301,0.20027
0.26067,0.07242,0.30428,0.12769,0.27845,0.04941,0.14828,0.16070,0.04063,0.34808,0.18002
0.28479,0.07551,0.35260,0.13693,0.27487,0.04535,0.15174,0.15465,-0.00328,0.39261,0.17601
0.24564,0.00525,0.23015,0.07809,0.28368,-0.03996,0.09306,0.06247,-0.12346,0.21836,0.12973
0.22101,-0.01645,0.16053,0.05910,0.23569,-0.04117,0.04548,0.05248,-0.15113,0.10283,0.02473
0.19009,-0.02323,0.14669,0.08017,0.25650,-0.05867,0.02181,0.04861,-0.10746,0.11449,-0.02968
0.21100,-0.01675,0.13234,0.06205,0.25590,-0.04110,-0.00957,0.05819,-0.04414,0.16809,-0.03803
0.20927,0.01534,0.03073,0.04398,0.26535,-0.06155,-0.03546,0.03004,0.00982,0.17338,-0.02546
0.20439,-0.01656,-0.02470,0.02228,0.22561,-0.13578,-0.04226,-0.03588,0.00083,0.10829,0.03594
0.11274,-0.06176,-0.12037,-0.00193,0.08623,-0.17611,-0.03186,-0.12000,-0.02134,-0.02531,0.01170
0.11643,-0.03145,-0.03539,0.04732,0.09431,-0.11383,0.02472,-0.05194,0.05380,0.05055,-0.00672
0.02233,-0.08120,-0.10982,0.03391,-0.04711,-0.11257,-0.06277,-0.11939,-0.01124,-0.11576,-0.06324
-0.16953,-0.22240,-0.31470,-0.10110,-0.25513,-0.26306,-0.21716,-0.32874,-0.27050,-0.34654,-0.22064
-0.19529,-0.22552,-0.36266,-0.13796,-0.23180,-0.34260,-0.25237,-0.35015,-0.38523,-0.39462,-0.23464
-0.20806,-0.21788,-0.32245,-0.16374,-0.27226,-0.37002,-0.25562,-0.35885,-0.35984,-0.42211,-0.25815
