0.03920,0.12497,0.22358,0.36324,0.05213,0.30613,0.31947,0.11239,0.15578,-0.18147,0.20351
0.00824,0.11007,0.21212,0.45680,-0.00091,0.25330,0.23884,0.10806,0.16514,-0.22852,0.09520
-0.06589,-0.11412,0.12845,0.34795,-0.16094,0.11452,0.16493,0.03330,0.11613,-0.38512,-0.02180
-0.05074,-0.05421,0.17745,0.39584,-0.13023,0.13853,0.19029,0.05276,0.16302,-0.30820,-0.03169
-0.03350,0.05007,0.22218,0.37711,-0.08648,0.11526,0.25384,0.06746,0.25979,-0.18909,-0.03245
-0.02405,0.18506,0.35894,0.54290,-0.11515,0.11007,0.28272,0.15176,0.37235,-0.00932,-0.05441
-0.04216,0.16094,0.20621,0.50762,-0.21198,0.09919,0.19279,0.14881,0.22855,-0.00635,-0.01502
-0.03718,0.05443,0.19122,0.35285,-0.23907,0.09010,0.07288,0.06995,0.18819,-0.07407,-0.04729
-0.00443,0.12439,0.26624,0.50216,-0.14833,0.16403,0.15852,0.19260,0.24712,0.21731,-0.01614
0.01595,0.11973,0.30753,0.51633,-0.05589,0.18913,0.17628,0.20704,0.31617,0.28863,-0.03057
-0.01675,0.06125,0.24862,0.45319,-0.08331,0.17450,0.07052,0.09341,0.30593,-0.12064,-0.07756
-0.02391,-0.03027,0.21420,0.38605,-0.09902,0.11292,-0.02670,0.04930,0.19721,-0.24220,-0.12083
-0.04824,-0.00746,0.10976,0.25042,-0.03354,0.03591,-0.13807,-0.03093,0.10725,-0.33047,-0.16317
-0.05335,0.04262,0.07774,0.14245,-0.00337,0.02639,-0.10601,-0.07719,0.09765,-0.32719,-0.10704
-0.02861,0.32614,0.14460,0.20000,0.12511,0.05862,-0.05300,-0.04543,0.13772,-0.23530,-0.08730
-0.01563,0.34973,0.12167,0.16668,0.04736,0.02527,-0.03861,-0.08090,0.09043,-0.33261,-0.09771
-0.00905,0.21870,0.07790,0.13003,0.05237,0.04321,-0.02738,-0.06974,0.07747,-0.29081,-0.08810
-0.02504,0.10417,0.03285,0.02892,0.07518,0.00959,-0.02008,-0.08498,0.03942,-0.34683,-0.07315
-0.01298,0.02608,0.00323,-0.00278,0.05882,-0.02451,0.02563,-0.10070,0.00419,-0.36309,-0.07583
-0.04480,0.07831,-0.11015,-0.08336,0.10247,-0.07307,0.01851,-0.15190,-0.01548,-0.35982,-0.07701
-0.09453,-0.00469,-0.17020,-0.15108,-0.03017,-0.11484,-0.00617,-0.19509,-0.02849,-0.40416,-0.11032
-0.08261,0.02257,-0.15239,-0.13667,-0.07406,-0.08295,0.01980,-0.18738,-0.02462,-0.36163,-0.06899
-0.05547,0.05843,-0.13503,-0.14111,-0.03205,-0.00904,0.11166,-0.13403,0.01422,-0.26068,0.03579
-0.01028,0.21008,-0.06763,-0.07909,0.07186,0.09875,0.27607,-0.04836,0.03993,-0.03194,0.19186
0.06526,0.27451,0.03411,0.10164,0.12812,0.22443,0.50090,0.08062,0.13824,0.25391,0.35826
0.12537,0.17169,0.08483,0.20439,0.14147,0.19524,0.38899,0.16368,0.12904,0.30259,0.30404
0.26705,0.24271,0.15137,0.30903,0.14877,0.24182,0.45537,0.30250,0.19164,0.59236,0.34596
0.30650,0.26589,0.26298,0.46484,0.20960,0.31039,0.56799,0.49350,0.30553,1.12639,0.82587
0.27812,0.16052,0.24445,0.38349,0.17569,0.31534,0.53508,0.36230,0.29406,0.76389,0.67868
0.39762,0.17005,0.22449,0.42034,0.23711,0.35763,0.51101,0.37346,0.35154,0.69040,0.39116
0.41059,0.30097,0.29586,0.53593,0.33236,0.42616,0.58013,0.40040,0.48281,0.84028,0.41951
0.51324,0.28774,0.44502,0.84309,0.30324,0.53208,0.67000,0.48871,0.68029,0.87271,0.51343
0.61471,0.27571,0.45689,0.93389,0.41393,0.52390,0.61381,0.43301,0.75393,0.82603,0.44340
0.57558,0.23816,0.41353,0.94034,0.42362,0.39558,0.59740,0.41673,0.67901,0.72576,0.25687
0.34309,0.12932,0.30299,0.91486,0.25682,0.23872,0.45284,0.29904,0.33076,0.38174,0.10244
0.33472,0.06130,0.26984,0.93948,0.25850,0.19755,0.34257,0.33754,0.27413,0.30719,0.10779
0.36541,0.06111,0.21755,0.74499,0.34265,0.16376,0.25097,0.24677,0.22519,0.14133,0.16486
0.30611,0.07002,0.17557,0.57259,0.23719,0.18014,0.19862,0.17868,0.21575,0.03366,0.21358
0.29199,0.01101,0.15054,0.39542,0.34326,0.20989,0.20100,0.13579,0.19849,-0.02239,0.18271
0.27678,-0.02239,0.14881,0.37397,0.38608,0.19605,0.14893,0.13643,0.17545,-0.05587,0.16833
0.25502,0.02587,0.21178,0.42737,0.42531,0.19637,0.20882,0.17017,0.20816,-0.08186,0.20738
0.18289,0.11239,0.24639,0.44401,0.35763,0.20989,0.22800,0.16945,0.21348,0.00213,0.21104
0.12347,0.05884,0.19468,0.37945,0.28128,0.14248,0.15280,0.08522,0.15898,-0.12346,0.16136
0.17962,0.11485,0.16937,0.29190,0.39401,0.11230,0.16734,0.11012,0.14516,-0.11099,0.25687
0.19294,0.08864,0.15850,0.25691,0.38581,0.09714,0.16571,0.15794,0.11946,-0.10999,0.29968
0.09658,0.01571,0.11147,0.16978,0.29172,0.06957,0.11001,0.10025,0.15178,-0.17694,0.32613
0.08745,0.05982,0.18648,0.16815,0.31085,0.11586,0.16599,0.12893,0.21729,-0.06443,0.35004
0.02730,0.08674,0.27467,0.13890,0.40259,0.11530,0.16373,0.10874,0.20565,-0.02926,0.33509
0.01565,0.07709,0.42047,0.20518,0.48321,0.17301,0.27511,0.12987,0.23684,0.13624,0.36235
0.08866,0.06168,0.48794,0.19904,0.65231,0.14593,0.33794,0.17623,0.23271,0.25695,0.30781
0.04456,0.04657,0.42174,0.18342,0.59225,0.09241,0.30224,0.14581,0.19640,0.19341,0.28030
-0.00091,0.00163,0.36499,0.15388,0.46560,0.04486,0.26475,0.12007,0.11804,0.11968,0.19468
-0.00899,-0.00145,0.33114,0.10148,0.48925,0.04040,0.23486,0.10226,0.08030,0.07923,0.12552
-0.00223,-0.06488,0.32978,0.14587,0.56276,0.02717,0.20925,0.10469,0.07369,0.09059,0.10759
0.04566,-0.04664,0.35745,0.13309,0.69172,0.07459,0.22558,0.19108,0.13490,0.28680,0.12095
0.03824,-0.07494,0.30499,0.08606,0.45104,0.08443,0.22101,0.23326,0.13719,0.37049,0.04956
0.08079,-0.04018,0.31735,0.08827,0.38144,0.11877,0.28205,0.26478,0.18849,0.44148,0.02911
0.26300,0.07792,0.37732,0.18168,0.57983,0.17270,0.27646,0.33348,0.19400,0.58128,0.01732
0.34688,0.02681,0.31459,0.24547,0.59169,0.16078,0.19334,0.31395,0.15473,0.51629,0.02370
0.26205,-0.08478,0.16065,0.11742,0.31257,0.11282,0.10647,0.19431,0.11050,0.29540,0.00444
0.21027,-0.10691,0.07543,0.02092,0.25821,0.07440,0.06425,0.16849,0.10507,0.16657,0.01517
0.17431,-0.07121,0.07608,-0.02396,0.23681,0.10068,0.06619,0.12381,0.16210,0.17979,0.04891
0.22043,-0.01020,0.15926,0.08809,0.08941,0.15584,0.06650,0.13321,0.19915,0.21301,0.04802
