0.34583,0.01388,0.00000,-0.08250,1.07920,0.22887,0.01621,-0.08912
0.29417,0.01243,0.00000,-0.20140,0.87818,0.17170,0.02962,-0.08973
0.20001,-0.01847,0.00000,-0.40519,0.49276,0.08365,0.02348,-0.23195
0.26757,-0.03553,0.00000,-0.32792,0.61623,0.03525,0.04457,-0.16025
0.52575,-0.00587,0.00000,-0.23362,0.48959,0.05312,0.03761,-0.14310
0.50037,0.00659,0.00000,-0.26964,0.27048,0.05387,0.11472,-0.01139
0.43518,-0.04887,0.00000,-0.37186,0.28127,0.10599,0.08126,-0.07022
0.25736,-0.07698,0.00000,-0.38101,0.25586,0.03422,0.04444,-0.18537
0.24305,-0.06848,0.00000,-0.28834,0.28199,0.21005,0.09489,-0.00797
0.35685,-0.09167,0.00000,-0.17459,0.22899,0.25543,0.12789,-0.04254
0.24909,-0.10014,0.00000,-0.25390,0.18693,0.02817,0.01643,-0.23831
0.27404,-0.12091,0.00000,-0.30451,0.14527,-0.13606,-0.00210,-0.30209
0.34217,-0.14198,0.00000,-0.25015,0.05833,-0.16232,0.00725,-0.31470
0.29380,-0.13733,0.00000,-0.17170,0.07258,-0.08528,-0.02635,-0.30475
0.16687,-0.11109,0.00000,0.03451,0.10467,-0.07815,-0.03918,-0.25258
0.12336,-0.13331,0.00000,0.00213,0.02319,-0.03802,-0.09056,-0.23763
0.12633,-0.11544,0.00000,-0.02774,0.07964,-0.08977,-0.08333,-0.19470
0.10036,-0.12673,0.00000,0.01329,0.12923,-0.17891,-0.06850,-0.25080
0.13042,-0.09438,0.00000,0.00480,0.05909,-0.14545,-0.02024,-0.20679
0.00904,-0.07397,0.00000,0.04610,-0.00722,-0.16908,-0.04084,-0.11573
-0.06502,-0.05684,0.00000,-0.21258,-0.03531,-0.16679,-0.07547,-0.09762
-0.09365,-0.00197,0.00000,-0.23145,-0.00582,-0.10669,-0.06422,0.10120
-0.05087,-0.00538,0.00000,-0.16676,0.02327,0.00193,-0.04600,0.23066
0.11081,0.06601,0.00000,-0.07399,0.09101,0.22261,-0.03250,0.37500
0.37095,0.12757,0.00000,0.06906,0.19322,0.28322,0.00959,0.46360
0.55257,0.10866,0.00000,0.13461,0.10968,0.07922,0.05185,0.29664
0.96460,0.09117,0.00000,0.16434,0.26236,0.13130,0.10167,0.53157
1.52622,0.15561,0.00000,0.20982,0.35105,0.02223,0.19416,0.60453
1.40698,0.08783,0.00000,0.11384,0.42241,0.00753,0.15236,0.29811
1.32609,0.10722,0.00000,0.11987,0.43264,0.13498,0.15156,0.35096
0.97694,0.10585,0.00000,0.23462,0.45371,0.24027,0.13414,0.51332
1.12002,0.07338,0.00000,0.25502,0.58529,0.39691,0.17485,0.58561
1.18005,0.01520,0.00000,0.59965,0.58977,0.38701,0.13695,0.45475
0.86299,0.00442,0.00000,0.62013,0.38023,0.34796,0.12008,0.29454
0.50871,-0.00937,0.00000,0.37412,0.22038,0.26481,0.11983,0.12767
0.39702,-0.01803,0.00000,0.47567,0.15439,0.17437,0.16156,0.12714
0.45075,-0.02473,0.00000,0.62326,0.02149,0.16141,0.17492,0.08928
0.36209,-0.01306,0.00000,0.45067,0.03611,0.21772,0.14394,0.15252
0.40603,-0.01729,0.00000,0.54571,0.02207,0.21678,0.16001,0.12243
0.27839,-0.02508,0.00000,0.59789,-0.02283,0.24164,0.16321,0.16766
0.24193,-0.01176,0.00000,0.63178,-0.05371,0.28606,0.20793,0.32476
0.21418,0.00148,0.00000,0.46371,-0.05418,0.31567,0.23398,0.46984
0.24128,-0.01360,0.00000,0.36454,-0.10614,0.19344,0.21331,0.16186
0.27547,0.01346,0.00000,0.36828,-0.16808,0.12516,0.21286,0.09224
0.34725,0.05242,0.00000,0.35815,-0.13348,-0.06209,0.19151,0.15078
0.28938,0.03533,0.00000,0.27120,-0.08974,-0.10568,0.15238,0.17011
0.34766,0.03917,0.00000,0.26458,-0.01620,-0.02390,0.18127,0.31373
0.27070,0.03639,0.00000,0.31587,0.02271,-0.01053,0.13951,0.28355
0.23917,0.05005,0.00000,0.31023,0.10484,0.08562,0.13559,0.36733
0.30592,0.06099,0.00000,0.55273,0.11267,0.14357,0.12456,0.40909
0.26318,0.03627,0.00000,0.49246,0.10225,0.13751,0.10584,0.22169
0.33074,0.00169,0.00000,0.32330,0.08386,0.12407,0.08023,0.11957
0.36415,-0.02442,0.00000,0.45772,0.03008,0.16449,0.09372,0.07588
