0.33829,0.01268,0.00000,-0.09308,1.06715,0.17493,0.00779,0.00381
0.29098,0.01159,0.00000,-0.19968,0.87048,0.10072,0.01423,0.00816
0.20435,-0.01479,0.00000,-0.40253,0.48656,0.01326,0.01128,-0.12881
0.24820,-0.02981,0.00000,-0.33088,0.61052,-0.02554,0.02142,-0.01265
0.56207,-0.00464,0.00000,-0.24143,0.48737,-0.01662,0.01807,0.09169
0.52957,0.00587,0.00000,-0.27844,0.27119,-0.00801,0.09505,0.45528
0.45104,-0.04129,0.00000,-0.37686,0.28150,0.00319,0.04499,0.28926
0.23518,-0.06546,0.00000,-0.38909,0.25658,-0.06810,0.01432,0.04471
0.21588,-0.05913,0.00000,-0.29593,0.28195,0.08965,0.04343,0.33086
0.33904,-0.07880,0.00000,-0.17976,0.22799,0.12877,0.05818,0.60999
0.25436,-0.08605,0.00000,-0.26120,0.18524,-0.07950,-0.05590,0.20677
0.26888,-0.10381,0.00000,-0.31152,0.14238,-0.22752,-0.05836,0.24829
0.36623,-0.12111,0.00000,-0.25727,0.05712,-0.27163,-0.03187,0.08560
0.34073,-0.11720,0.00000,-0.18521,0.07085,-0.18491,-0.06335,-0.01654
0.17435,-0.09464,0.00000,0.01976,0.10599,-0.17818,-0.09056,-0.03333
0.14689,-0.11337,0.00000,-0.01692,0.02490,-0.15590,-0.14149,-0.05641
0.15078,-0.09813,0.00000,-0.04247,0.07962,-0.15669,-0.11150,-0.05893
0.14942,-0.10772,0.00000,0.00327,0.12884,-0.22699,-0.08814,-0.14399
0.20174,-0.07987,0.00000,0.00252,0.05989,-0.18475,-0.03312,-0.12040
0.07246,-0.06241,0.00000,0.05366,-0.00544,-0.19268,-0.05489,-0.07863
-0.00861,-0.04754,0.00000,-0.21040,-0.03246,-0.20783,-0.08229,-0.09031
-0.04198,-0.00066,0.00000,-0.23206,-0.00220,-0.12023,-0.06261,0.03308
-0.00312,-0.00371,0.00000,-0.16560,0.02728,0.02350,-0.03631,0.16002
0.18475,0.05713,0.00000,-0.07397,0.09553,0.24468,-0.02545,0.29210
0.48166,0.10939,0.00000,0.07565,0.19605,0.39713,0.01931,0.42046
0.66985,0.09301,0.00000,0.14767,0.11204,0.17837,0.07735,0.29329
1.15526,0.07772,0.00000,0.17333,0.26044,0.21759,0.14086,0.47335
1.79896,0.13217,0.00000,0.22596,0.34726,0.11641,0.25447,0.54307
1.66317,0.07428,0.00000,0.13188,0.41880,0.07596,0.17081,0.29812
1.55259,0.09065,0.00000,0.13582,0.42900,0.19530,0.16335,0.38360
1.11054,0.08900,0.00000,0.24291,0.44981,0.27599,0.13724,0.52832
1.24718,0.06127,0.00000,0.26212,0.57878,0.41350,0.17938,0.64532
1.31266,0.01133,0.00000,0.62149,0.58393,0.41752,0.11550,0.50921
0.91878,0.00199,0.00000,0.64667,0.37452,0.35652,0.08096,0.33262
0.53354,-0.00882,0.00000,0.39725,0.21424,0.20599,0.08677,0.14435
0.38793,-0.01608,0.00000,0.50125,0.14737,0.11266,0.13722,0.14943
0.41785,-0.02188,0.00000,0.64281,0.01676,0.07179,0.15570,0.08110
0.30361,-0.01173,0.00000,0.46202,0.03246,0.13306,0.11859,0.09164
0.31375,-0.01524,0.00000,0.55464,0.01953,0.14627,0.12389,0.08453
0.17001,-0.02181,0.00000,0.60148,-0.02548,0.16987,0.11059,0.09054
0.11347,-0.01036,0.00000,0.62699,-0.05705,0.22691,0.16855,0.21805
0.05888,0.00136,0.00000,0.45863,-0.05704,0.26838,0.20116,0.36046
0.10507,-0.01144,0.00000,0.36379,-0.10826,0.16124,0.17945,0.18409
0.13312,0.01167,0.00000,0.36618,-0.16877,0.10191,0.21194,0.13762
0.19908,0.04504,0.00000,0.35621,-0.13550,-0.05407,0.19801,0.18728
0.19964,0.03073,0.00000,0.26626,-0.09250,-0.08754,0.16721,0.20599
0.26959,0.03384,0.00000,0.26445,-0.01942,-0.00006,0.18973,0.36347
0.22921,0.02754,0.00000,0.31267,0.01998,0.02660,0.14379,0.29968
0.21630,0.03611,0.00000,0.30715,0.10084,0.14642,0.13837,0.37391
0.28124,0.04394,0.00000,0.55498,0.11221,0.20621,0.14582,0.46474
0.24266,0.02259,0.00000,0.49433,0.10312,0.18604,0.13459,0.26261
0.33295,-0.00484,0.00000,0.32966,0.08535,0.20589,0.12069,0.19015
0.37715,-0.02414,0.00000,0.46496,0.02960,0.21340,0.14703,0.15694
0.50198,-0.03826,0.00000,0.60186,0.04608,0.17058,0.12655,0.13986
0.70318,-0.04069,0.00000,0.82347,0.16255,0.21568,0.18411,0.31789
0.51070,-0.04308,0.00000,0.61967,0.14658,0.21918,0.12326,0.37664
0.42877,-0.05332,0.00000,0.54876,0.20597,0.37700,0.15283,0.42489
0.91876,-0.03069,0.00000,0.89278,0.25635,0.35882,0.20929,0.49967
0.91037,0.00522,0.00000,1.14214,0.19441,0.23178,0.19297,0.35098
0.55784,0.01844,0.00000,0.76138,0.11506,0.16315,0.13566,0.20377
0.56873,0.02011,0.00000,0.74622,0.04246,0.07046,0.13366,0.18272
0.50574,0.03117,0.00000,0.73008,0.15941,-0.01396,0.12728,0.08310
0.37131,0.05474,0.00000,0.52294,0.22641,-0.01741,0.07636,0.17158
0.38937,0.11621,0.00000,0.61530,0.35379,0.01704,0.08855,0.22814
0.34899,0.15298,0.00000,0.63607,0.35040,-0.00536,0.04858,0.19711
0.28204,0.19096,0.00000,0.62017,0.41431,0.00239,0.02970,0.12049
0.08635,0.19195,0.00000,0.27659,0.43841,-0.02038,-0.02291,0.03474
0.19963,0.18274,0.00000,0.36309,0.42305,-0.03740,-0.00342,0.03707
0.25105,0.17264,0.00000,0.39944,0.25894,-0.09736,0.00812,-0.03771
0.17757,0.19001,0.00000,0.31436,0.24229,-0.01391,0.00534,-0.08245
0.28833,0.15964,0.17603,0.31595,0.38501,0.05736,0.03191,-0.01936
0.66093,0.16249,0.36095,0.50592,0.34160,0.11578,0.08031,0.14513
0.71108,0.19348,0.32288,0.54835,0.21681,0.17025,0.12166,0.23120
0.52465,0.12633,0.09293,0.43397,0.07742,0.15242,0.14662,0.29761
0.80820,0.11837,-0.04524,0.82207,0.10143,0.19488,0.24830,0.33134
0.94829,0.07900,-0.05320,0.98796,0.09970,0.20944,0.32899,0.31075
0.63843,0.00352,-0.10603,0.71507,-0.01212,0.12915,0.22861,0.21531
0.67006,-0.01942,-0.09871,0.61731,-0.05699,0.04820,0.24433,0.19940
0.59166,-0.05953,-0.31724,0.73472,-0.17210,-0.02660,0.21274,0.08029
0.60806,-0.03463,-0.35200,0.60011,-0.12700,-0.01616,0.14717,0.07755
0.56864,-0.04292,-0.30131,0.49587,-0.09190,-0.01795,0.17531,0.05035
0.53907,-0.06395,-0.35586,0.55838,-0.07786,-0.01401,0.21295,0.03843
