0.34385,0.01742,0.00000,-0.18262,0.00000,0.13820,-0.09871,-0.01937
0.29333,0.01228,0.00000,-0.20932,0.00000,0.04245,-0.00714,-0.00187
0.20115,-0.02216,0.00000,-0.43463,0.00000,-0.04377,-0.03199,-0.14064
0.26249,-0.04204,0.00000,-0.39659,0.00000,-0.06988,0.20416,-0.00385
0.53528,-0.00566,0.00000,-0.33071,0.00000,-0.02407,0.04579,0.16574
0.50803,0.00905,0.00000,-0.38056,0.00000,-0.01666,0.04982,0.71649
0.43934,-0.05544,0.00000,-0.46433,0.00000,-0.01924,0.03002,0.50487
0.25154,-0.08293,0.00000,-0.50173,0.00000,-0.07253,-0.05761,0.16325
0.23592,-0.06337,0.00000,-0.39240,0.00000,0.12550,0.18013,0.52757
0.35217,-0.08718,0.00000,-0.24196,0.00000,0.17640,0.19208,0.95834
0.25048,-0.09671,0.00000,-0.35190,0.00000,-0.04771,-0.06350,0.43230
0.27269,-0.12542,0.00000,-0.40721,0.00000,-0.18591,-0.07257,0.52862
0.34849,-0.15504,0.00000,-0.34747,0.00000,-0.21859,-0.11293,0.30177
0.30612,-0.15159,0.00000,-0.31584,0.00000,-0.11273,-0.20083,0.14738
0.16883,-0.12298,0.00000,-0.09301,0.00000,-0.09788,-0.16723,0.10066
0.12954,-0.15036,0.00000,-0.16685,0.00000,-0.06602,-0.33152,0.07039
0.13275,-0.12793,0.00000,-0.16391,0.00000,-0.16180,-0.37711,0.04675
0.11323,-0.14026,0.00000,-0.07494,0.00000,-0.24061,-0.36016,-0.08720
0.14914,-0.10302,0.00000,-0.01618,0.00000,-0.21118,-0.27499,-0.07979
0.02568,-0.08312,0.00000,0.11750,0.00000,-0.25339,-0.22517,-0.04608
-0.05022,-0.06819,0.00000,-0.22430,0.00000,-0.29244,-0.33763,-0.06554
-0.08009,-0.00760,0.00000,-0.26948,0.00000,-0.24900,-0.30580,0.03010
-0.03834,-0.01351,0.00000,-0.18018,0.00000,-0.11456,-0.19741,0.15528
0.13022,0.07400,0.00000,-0.08496,0.00000,0.07698,0.05944,0.27229
0.40001,0.14541,0.00000,0.13548,0.00000,0.13834,0.15791,0.36425
0.58335,0.12944,0.00000,0.26812,0.00000,-0.06498,0.12845,0.24063
1.01464,0.11384,0.00000,0.26737,0.00000,-0.00153,0.18038,0.42723
1.59780,0.19008,0.00000,0.38342,0.00000,-0.05730,0.37350,0.47128
1.47422,0.11007,0.00000,0.28985,0.00000,-0.08543,0.41283,0.23670
1.38554,0.13140,0.00000,0.27775,0.00000,0.03210,0.50827,0.26045
1.01201,0.12674,0.00000,0.33987,0.00000,0.13762,0.53574,0.35188
1.15339,0.08744,0.00000,0.35128,0.00000,0.31506,0.70635,0.46075
1.21486,0.02262,0.00000,0.87607,0.00000,0.37757,0.82126,0.36360
0.87763,0.00866,0.00000,0.94010,0.00000,0.30622,0.84804,0.25732
0.51523,-0.01190,0.00000,0.63025,0.00000,0.18365,0.59400,0.14145
0.39464,-0.02618,0.00000,0.76658,0.00000,0.11476,0.59491,0.16605
0.44212,-0.03118,0.00000,0.87886,0.00000,0.10458,0.60151,0.12763
0.34674,-0.02130,0.00000,0.60925,0.00000,0.17191,0.52450,0.16089
0.38181,-0.02631,0.00000,0.69525,0.00000,0.19582,0.49697,0.15682
0.24994,-0.03408,0.00000,0.70762,0.00000,0.21297,0.56305,0.14766
0.20821,-0.02103,0.00000,0.67335,0.00000,0.32910,0.66980,0.23465
0.17342,-0.00912,0.00000,0.47995,0.00000,0.36941,0.58671,0.33473
0.20553,-0.02337,0.00000,0.40574,0.00000,0.24603,0.35197,0.17720
0.23810,0.01023,0.00000,0.39868,0.00000,0.18901,0.31420,0.12672
0.30836,0.05165,0.00000,0.38569,0.00000,0.01044,0.38691,0.13977
0.26583,0.02892,0.00000,0.26146,0.00000,-0.02245,0.24232,0.14789
0.32717,0.03862,0.00000,0.29503,0.00000,0.12049,0.22744,0.25485
0.25981,0.03227,0.00000,0.32699,0.00000,0.14046,0.17580,0.20909
0.23317,0.04289,0.00000,0.32272,0.00000,0.26365,0.22909,0.27021
0.29944,0.04936,0.00000,0.64206,0.22910,0.30701,0.31936,0.33563
0.25779,0.02143,0.00000,0.56862,0.32238,0.28745,0.29368,0.21657
0.33132,-0.01303,0.00000,0.41661,0.28756,0.34557,0.15055,0.16584
0.36756,-0.03399,0.00000,0.57904,0.10006,0.39071,0.12265,0.14675
0.47898,-0.04681,0.00000,0.71938,0.14831,0.39322,0.15074,0.14920
0.67388,-0.05159,0.00000,0.96617,0.35316,0.54606,0.26238,0.29368
0.50556,-0.05637,0.00000,0.71102,0.30951,0.60243,0.17520,0.33446
0.45759,-0.06712,0.00000,0.58820,0.41783,0.86185,0.13144,0.41799
0.94979,-0.03519,0.00000,0.98873,0.54934,0.83334,0.22475,0.47464
0.95011,0.01390,0.00000,1.18237,0.46533,0.53245,0.26992,0.35000
0.62498,0.02734,0.00000,0.80432,0.26783,0.38240,0.12622,0.21099
0.63517,0.02802,0.00000,0.84138,0.10979,0.28215,0.08687,0.18351
0.55284,0.04737,0.00000,0.89502,0.39579,0.20093,0.08542,0.08113
0.41529,0.07891,0.00000,0.69715,0.49474,0.17999,0.02882,0.11935
0.46940,0.15283,0.00000,0.75548,0.83133,0.19184,0.09741,0.18159
0.41929,0.20037,0.00000,0.83212,0.97965,0.18492,0.01164,0.16168
0.35378,0.23849,0.00000,0.83021,1.17015,0.15493,0.04566,0.09327
0.15753,0.24169,0.00000,0.44871,1.27815,0.06353,0.07898,0.03266
0.25158,0.22228,0.00000,0.57507,1.14162,-0.02824,0.13939,0.04531
0.26628,0.19307,0.00000,0.59909,0.81000,-0.10565,0.09938,-0.01035
0.18790,0.21025,0.00000,0.46934,0.71494,-0.02065,0.14441,-0.03696
0.28240,0.15825,0.17603,0.47946,1.14054,0.03990,0.15444,0.02546
0.61423,0.15426,0.36095,0.70809,1.01653,0.05902,0.30341,0.18621
0.64209,0.17067,0.32288,0.75865,0.68973,0.09228,0.34976,0.25109
0.46394,0.10414,0.09293,0.57911,0.22230,0.14899,0.24284,0.31323
0.73240,0.09926,-0.04524,0.96441,0.19027,0.20265,0.25484,0.35563
0.84266,0.05704,-0.05320,1.23804,0.16098,0.19130,0.24404,0.32419
0.55187,-0.02950,-0.10603,0.86505,-0.09586,0.06255,0.24778,0.23460
0.59057,-0.06542,-0.09871,0.70599,-0.20526,0.00475,0.19769,0.22819
0.51169,-0.10424,-0.31724,0.79818,-0.42517,-0.05803,-0.02753,0.12422
0.53244,-0.06858,-0.35200,0.61317,-0.42726,-0.04857,-0.00473,0.12347
0.51248,-0.06405,-0.30131,0.48790,-0.37879,-0.07616,-0.03373,0.10124
0.48648,-0.08328,-0.35586,0.56102,-0.37126,-0.02183,-0.00324,0.08661
0.51921,-0.04825,-0.33786,0.51311,-0.39877,-0.05975,0.10180,0.08237
0.42871,-0.07158,-0.30644,0.55133,-0.34831,-0.02902,-0.02907,0.00099
0.13049,-0.11094,-0.38337,0.30805,-0.34018,-0.04211,-0.13463,-0.13302
0.05055,-0.05686,-0.27841,0.20806,-0.15403,-0.11465,-0.05193,-0.10721
-0.25868,-0.07214,-0.27693,-0.09239,-0.16451,-0.22188,-0.12680,-0.21662
-0.60142,-0.14312,-0.61896,-0.50094,-0.47473,-0.31660,-0.36486,-0.38486
-0.64595,-0.10541,-0.83278,-0.51572,-0.59921,-0.26653,-0.44292,-0.44367
-0.64671,-0.08352,-0.86168,-0.58652,-0.60266,-0.20409,-0.42829,-0.46359
-0.56912,-0.06562,-0.78988,-0.47148,-0.53183,-0.05654,-0.25553,-0.40438
-0.59708,-0.13318,-0.78659,-0.47171,-0.59187,0.03628,-0.30663,-0.43804
-0.57247,-0.13909,-0.81060,-0.42117,-0.59057,-0.01314,-0.41679,-0.42644
-0.55960,-0.11397,-0.72247,-0.44460,-0.50406,-0.12037,-0.44449,-0.32976
-0.53841,-0.12261,-0.62955,-0.40523,-0.52285,-0.06451,-0.43084,-0.30202
-0.49314,-0.11488,-0.66016,-0.43019,-0.45090,-0.05804,-0.38132,-0.23308
-0.41140,-0.07645,-0.58202,-0.41976,-0.34431,-0.04251,-0.32318,-0.12400
-0.20455,-0.07447,-0.33280,-0.32770,-0.30345,0.00907,-0.28190,-0.05859
0.05223,-0.00283,-0.22054,-0.13865,-0.21859,0.07651,-0.14982,0.07435
1.03656,0.13264,0.66224,0.55459,0.29698,0.14402,0.23418,0.45968
1.89025,0.12796,2.58451,0.63444,0.85018,0.25111,0.54863,0.86618
1.96541,0.16784,2.89567,0.98706,0.82760,0.21811,0.50891,1.03886
1.61865,0.16484,2.41570,0.80167,0.92271,0.15935,0.41837,1.12729
1.19094,0.21146,2.37530,0.76345,1.08233,0.11737,0.36678,1.19488
0.96587,0.27180,3.69450,0.71757,1.41344,0.35327,0.77009,1.41485
0.74865,0.24049,2.75422,0.66931,1.10992,0.24294,0.81701,0.90325
