0.34204,0.00213,0.00000,-0.20736,1.09012,0.23631,0.00000,0.09088
0.29256,-0.00090,0.00000,-0.25385,0.94407,0.14740,0.00000,0.07222
0.20219,-0.01603,0.00000,-0.45299,0.47864,0.05313,0.00000,-0.09859
0.25783,-0.02169,0.00000,-0.40387,0.65434,-0.01471,0.00000,-0.02660
0.54401,-0.00490,0.00000,-0.34722,0.58250,0.03027,0.00000,-0.07162
0.51505,0.00232,0.00000,-0.39305,0.37437,0.01778,0.18980,-0.00475
0.44315,-0.02710,0.00000,-0.46920,0.37532,0.04878,0.02826,-0.07183
0.24621,-0.03818,0.00000,-0.50181,0.35556,0.00199,-0.03343,-0.18493
0.22939,-0.02406,0.00000,-0.39187,0.36909,0.17373,-0.01028,-0.03269
0.34789,-0.03540,0.00000,-0.24789,0.27336,0.23636,-0.01555,-0.07538
0.25174,-0.03940,0.00000,-0.34108,0.19954,0.02258,-0.30329,-0.23930
0.27145,-0.05160,0.00000,-0.39117,0.11227,-0.13320,-0.27268,-0.28635
0.35427,-0.06881,0.00000,-0.32165,0.04382,-0.15497,-0.16809,-0.33098
0.31740,-0.06680,0.00000,-0.26737,0.04843,-0.06104,-0.24100,-0.32679
0.17063,-0.05523,0.00000,-0.04122,0.17317,-0.06668,-0.34103,-0.28435
0.13519,-0.06870,0.00000,-0.11510,0.07679,-0.03774,-0.46578,-0.27062
0.13862,-0.05888,0.00000,-0.10700,0.10400,-0.13629,-0.33975,-0.21358
0.12503,-0.06461,0.00000,-0.03684,0.15906,-0.21810,-0.26255,-0.22825
0.16628,-0.04981,0.00000,0.00461,0.09924,-0.17806,-0.11122,-0.18848
0.04093,-0.04123,0.00000,0.11754,0.03888,-0.20706,-0.16767,-0.12298
-0.03666,-0.03605,0.00000,-0.20139,0.03093,-0.20983,-0.21880,-0.12004
-0.06767,-0.00977,0.00000,-0.24996,0.09036,-0.15221,-0.15095,0.07203
-0.02686,-0.01133,0.00000,-0.16828,0.13910,-0.03862,-0.06754,0.28140
0.14799,0.02738,0.00000,-0.07169,0.24214,0.18510,-0.04676,0.53200
0.42662,0.06044,0.00000,0.13225,0.33028,0.27333,0.06989,0.82711
0.61154,0.05478,0.00000,0.23863,0.20810,0.05494,0.24931,0.58807
